% Johnson, T.C.; Werne, J.P.; Brown, E.T.; Abbott, A.; Berke, M.; Steinman,
% B.A.; Halbur, J.; Contreras, S.; Grosshuesch, S.; Deino, A.L.; Lyons,
% R.P.; Scholz, C.A.; Schouten, S.; Sinninghe Damste, J.S. (2016): A
% Progressively Wetter Climate In Southern East Africa Over The Past 1.3
% Million Years. ­doi:10.1038/nature19065 Nature
%
% Re-scaled Ca 20 pt smth
% YBP	Ca 20 pt smth
130399.2589	17.184225
130420.1977	17.2524
130441.1366	17.290125
130462.0754	17.197475
130483.0143	17.2487
130503.9531	17.107925
130524.8919	16.8193
130545.8308	16.8068
130566.7696	16.703275
130587.7085	16.401425
130608.6473	16.290275
130629.5861	16.196825
130650.525	16.163125
130671.4638	16.123975
130692.4027	16.008375
130713.3415	15.886775
130778.2519	16.02525
130799.1908	15.979925
130820.1296	16.060125
130841.0684	15.9577
130862.0073	15.9853
130882.9461	15.8825
130903.885	15.92195
130924.8238	16.006375
130945.7626	16.014225
130966.7015	16.25595
130987.6403	16.577
131008.5792	16.60795
131029.518	16.7486
131050.4568	16.994525
131071.3957	17.440675
131092.3345	17.6423
131113.2734	17.932375
131134.2122	18.0355
131155.151	18.036125
131176.0899	18.17655
131197.0287	18.13915
131217.9676	18.20805
131238.9064	17.981
131259.8452	17.90035
131280.7841	17.970975
131301.7229	17.9398
131322.6618	17.8717
131343.6006	17.713075
131364.5394	17.5975
131385.4783	17.46485
131406.4171	17.528475
131427.356	17.50495
131448.2948	17.433725
131469.2336	17.302325
131490.1725	16.9054
131511.1113	16.611125
131532.0502	16.19255
131552.989	15.90295
131573.9278	15.69865
131594.8667	15.432075
131615.8055	15.5058
131636.7444	15.193275
131657.6832	14.9927
131678.622	14.669775
131699.5609	14.42765
131720.4997	14.24255
131741.4386	14.12605
131762.3774	14.113975
131783.3162	13.8142
131804.2551	13.715425
131825.1939	13.49285
131846.1328	13.11015
131867.0716	12.862575
131888.0104	12.75725
131908.9493	12.5888
131929.8881	12.44175
131950.827	12.480075
131971.7658	12.5071
131992.7046	12.443
132013.6435	12.49745
132034.5823	12.1834
132055.5212	12.27285
132076.46	12.482775
132097.3988	12.449725
132118.3377	12.222725
132139.2765	12.14565
132160.2154	12.11605
132181.1542	12.020125
132202.093	12.11255
132223.0319	12.1775
132243.9707	12.13485
132264.9096	12.30005
132285.8484	12.257425
132306.7872	12.171975
134354.6058	12.43635
134375.5447	12.384975
134396.4835	12.089525
134417.4223	12.054725
134438.3612	11.94275
134459.3	11.74725
134480.2389	11.617775
134501.1777	11.434925
134522.1165	11.3153
134543.0554	11.484
134563.9942	11.5692
134584.9331	11.648225
134605.8719	11.5247
134626.8107	11.4741
134647.7496	11.381925
134668.6884	11.145425
134689.6273	10.9993
134710.5661	10.86745
134731.505	10.818275
134752.4438	10.671
134773.3826	10.42325
134794.3215	10.3584
134815.2603	10.6287
134836.1992	10.566525
134857.138	10.5796
134878.0768	10.53605
134899.0157	10.759575
134919.9545	10.842075
134940.8934	10.868075
134961.8322	10.83125
134982.771	10.77325
135003.7099	10.6974
135024.6487	10.71985
135045.5876	10.688225
135066.5264	10.777625
135087.4652	10.9021
135108.4041	10.9841
135129.3429	10.979425
135150.2818	11.06815
135171.2206	11.2844
135192.1594	11.3016
135213.0983	11.493675
135234.0371	11.4863
135254.976	11.4112
135275.9148	11.40075
135296.8536	11.40195
135317.7925	11.247275
135338.7313	11.181625
135359.6702	11.1663
135380.609	11.286925
135401.5478	11.380525
135422.4867	11.400925
135443.4255	11.337525
135464.3644	11.41115
135485.3032	11.366825
135506.242	11.3061
135527.1809	11.23425
135548.1197	11.281675
135569.0586	11.194225
135589.9974	11.0939
135610.9362	11.04665
135631.8751	10.990425
135652.8139	10.883825
135673.7528	10.940025
135694.6916	10.8716
135715.6304	10.881325
135736.5693	10.8692
135757.5081	10.81825
135778.447	10.713475
135799.3858	10.6407
135820.3246	10.546825
135841.2635	10.510025
135862.2023	10.533625
135883.1412	10.41985
135904.08	10.398775
135925.0188	10.476725
135945.9577	10.5022
135966.8965	10.5582
135987.8354	10.583875
136008.7742	10.6051
136029.713	10.6699
136050.6519	10.721275
136071.5907	10.840675
136092.5296	10.856875
136113.4684	10.95495
136134.4072	10.96385
136155.3461	11.0525
136176.2849	11.18175
136197.2238	11.2
136218.1626	11.178225
136239.1014	11.24025
136260.0403	11.32475
136280.9791	11.338075
136301.918	11.506775
136322.8568	11.529275
136343.7957	11.463575
136364.7345	11.4557
136385.6733	11.605575
136406.6122	11.644525
136427.551	11.5998
136448.4899	11.68845
136469.4287	11.63365
136490.3675	11.559625
136511.3064	11.6548
136532.2452	11.71215
136553.1841	11.7024
136574.1229	11.699325
136595.0617	11.6426
136616.0006	11.463625
136636.9394	11.3638
136657.8783	11.363725
136678.8171	11.324225
136699.7559	11.4369
136720.6948	11.39515
136741.6336	11.3633
136762.5725	11.366675
136783.5113	11.390475
136804.4501	11.157375
136825.389	11.16335
136846.3278	11.130825
136867.2667	10.98775
136888.2055	10.906675
136909.1443	10.861025
136930.0832	10.71965
136951.022	10.6813
136971.9609	10.733825
136992.8997	10.70135
137013.8385	10.660175
137034.7774	10.838125
137055.7162	11.007025
137076.6551	11.011625
137097.5939	11.015075
137118.5327	10.8399
137139.4716	10.591025
137160.4104	10.64885
137181.3493	10.515975
137202.2881	10.462625
137223.2269	10.4833
137244.1658	10.43205
137265.1046	10.54705
137286.0435	10.56075
137306.9823	10.6614
137325.8273	10.67865
137380.2682	10.689475
137401.2071	10.662125
137420.4371	10.6242
137438.3701	10.581125
137456.303	10.521875
137474.2359	10.438425
137492.1689	10.1978
137510.1018	10.118475
137528.0348	10.064025
137545.9677	10.07995
137563.9006	10.273525
137581.8336	10.194625
137599.7665	10.290425
137617.6994	10.2664
137635.6324	10.20125
137653.5653	10.191225
137671.4982	10.103125
137689.4312	10.100925
137707.3641	10.016725
137725.2971	10.088475
137743.23	10.059
137761.1629	10.0079
137779.0959	9.968625
137797.0288	9.98045
137814.9617	10.0609
137832.8947	10.189075
137850.8276	10.66315
137868.7605	10.746725
137886.6935	10.702475
137904.6264	10.7675
137922.5593	10.80695
137940.4923	10.82265
137958.4252	10.7925
137976.3582	10.910475
137994.2911	11.04115
138012.224	11.11075
138030.157	11.091775
138048.0899	11.179675
138066.0228	11.12695
138083.9558	11.0226
138101.8887	11.028575
138119.8216	11.116275
138137.7546	11.283825
138155.6875	11.309
138173.6204	11.377125
138191.5534	11.295125
138209.4863	11.0103
138227.4193	10.959525
138245.3522	11.0534
138263.2851	10.94685
138281.2181	10.979875
138299.151	11.2719
138317.0839	11.500925
138335.0169	11.38745
138352.9498	11.377625
138370.8827	11.45015
138388.8157	11.487025
138406.7486	11.27515
138424.6816	11.373025
138442.6145	11.3993
138460.5474	11.35415
138478.4804	11.30195
138496.4133	11.12085
138514.3462	11.238125
138532.2792	11.265125
138550.2121	11.19615
138568.145	10.882675
138586.078	10.7918
138604.0109	10.733175
138621.9438	10.91325
138639.8768	10.940925
138657.8097	10.74715
138675.7427	10.659025
138693.6756	10.68085
138711.6085	10.624
138729.5415	10.515275
138747.4744	10.585575
138765.4073	10.6441
138783.3403	10.6979
138801.2732	10.764425
138819.2061	10.90035
138837.1391	10.912375
138855.072	11.060775
138873.0049	10.983125
138890.9379	10.951375
138908.8708	11.134
138926.8038	11.3493
138944.7367	11.361175
138962.6696	11.3798
138980.6026	11.313275
138998.5355	11.261725
139016.4684	11.391475
139034.4014	11.641125
139052.3343	11.802025
139070.2672	11.864
139088.2002	11.959375
139106.1331	12.2647
139124.0661	12.410575
139141.999	12.250425
139159.9319	12.61465
139177.8649	12.85445
139195.7978	12.860525
139213.7307	12.76945
139231.6637	12.67145
139249.5966	12.981425
139267.5295	13.359975
139285.4625	13.480275
139303.3954	13.5988
139321.3283	13.848825
139339.2613	14.24665
139357.1942	14.604475
139375.1272	14.555525
139393.0601	14.26785
139410.993	14.079425
139428.926	14.51235
139446.8589	14.657375
139464.7918	14.4842
139482.7248	14.615125
139500.6577	14.839775
139518.5906	14.561775
139536.5236	14.5078
139554.4565	14.40885
139572.3894	14.4586
139590.3224	14.4344
139608.2553	14.120575
139626.1883	13.38395
139644.1212	13.2915
139662.0541	13.1799
139679.9871	12.982675
139697.92	12.47215
139715.8529	11.967
139733.7859	11.854825
139751.7188	11.783575
139769.6517	11.89745
139787.5847	11.4553
139805.5176	11.175275
140085.2714	10.898725
140103.2043	10.6231
140121.1373	10.5716
140139.0702	10.436925
140157.0032	10.160725
140174.9361	10.29555
140192.869	10.232725
140210.802	10.332125
140228.7349	10.28295
140246.6678	10.428525
140264.6008	10.456
140282.5337	10.59255
140300.4666	10.6204
140318.3996	10.7711
140336.3325	10.866675
140354.2655	10.915275
140372.1984	10.95535
140390.1313	10.955125
140408.0643	10.76845
140425.9972	10.7872
140443.9301	10.8022
140461.8631	10.823075
140479.796	10.76565
140497.7289	10.747975
140515.6619	10.73975
140533.5948	10.61335
140551.5277	10.61235
140569.4607	10.49235
140587.3936	10.341425
140605.3266	10.338125
140623.2595	10.20205
140641.1924	9.90335
140659.1254	9.60395
140677.0583	9.44535
140694.9912	9.35925
140712.9242	9.161425
140730.8571	9.07635
140748.79	8.92425
140766.723	8.939925
140784.6559	8.8074
140802.5888	8.759625
140820.5218	8.79
140838.4547	8.857025
140856.3877	8.733025
140874.3206	8.72935
140892.2535	8.72185
140910.1865	8.710875
140928.1194	8.7263
140946.0523	8.791025
140963.9853	8.75815
140981.9182	9.01795
140999.8511	9.238325
141017.7841	9.400875
141035.717	9.554625
141053.65	9.627075
141071.5829	9.71735
141089.5158	9.795375
141107.4488	9.757875
141125.3817	9.7286
141143.3146	9.715425
141161.2476	9.66995
141179.1805	9.658775
141197.1134	9.58105
141215.0464	9.644275
141232.9793	9.5328
141250.9122	9.392525
141268.8452	9.233175
141286.7781	9.328225
141304.7111	9.2859
141322.644	9.34025
141340.5769	9.036425
141358.5099	8.98855
141376.4428	9.02315
141394.3757	8.882925
141412.3087	8.85235
141430.2416	8.800875
141448.1745	8.7842
141466.1075	8.79205
141484.0404	8.7117
141501.9733	8.81895
141519.9063	8.72755
141537.8392	8.6078
141555.7722	8.36905
141573.7051	8.266575
141591.638	8.295225
141609.571	8.38825
141627.5039	8.6099
141645.4368	8.415725
141663.3698	8.21335
141681.3027	8.023625
141699.2356	7.9141
141717.1686	7.850575
141735.1015	7.851275
141753.0345	7.87145
141770.9674	7.819425
141788.9003	7.653375
141806.8333	7.394075
141824.7662	7.35515
141842.6991	7.39645
141860.6321	7.19945
141878.565	7.1376
141896.4979	7.196475
141914.4309	7.23865
141932.3638	7.2746
141950.2967	7.282825
141968.2297	7.139225
141986.1626	6.828525
142004.0956	6.783675
142022.0285	6.9145
142039.9614	7.109075
142057.8944	7.2744
142075.8273	7.297475
142093.7602	7.29245
142111.6932	7.180025
142129.6261	7.22255
142147.559	7.395925
142165.492	7.566125
142183.4249	7.662025
142201.3578	7.83735
142219.2908	8.070575
142237.2237	8.267375
142255.1567	8.1115
142273.0896	8.227625
142291.0225	8.19115
142308.9555	8.3429
142326.8884	8.55035
142344.8213	8.59085
142362.7543	8.67295
142380.6872	8.922025
142398.6201	8.75095
142416.5531	8.66695
142434.486	8.4294
142452.419	8.540425
142470.3519	8.676025
142488.2848	8.669925
142506.2178	8.6521
142524.1507	8.5328
142542.0836	8.450325
142560.0166	8.37615
142577.9495	8.392775
142595.8824	8.354475
142613.8154	8.49405
142647.888	8.4683
142665.8209	8.4855
142683.7538	8.3625
142701.6868	8.30445
142719.6197	8.389925
142737.5526	8.4411
142755.4856	8.232775
142773.4185	8.293075
142791.3514	8.2714
142809.2844	8.42315
142827.2173	8.1406
142845.1502	7.927
142863.0832	7.74455
142881.0161	7.573225
142898.9491	7.4476
142916.882	7.24335
142934.8149	6.9927
142952.7479	6.7949
142970.6808	6.665275
142988.6137	6.456425
143006.5467	6.2106
143024.4796	6.0524
143042.4125	5.822925
143060.3455	5.614475
143078.2784	5.4567
143096.2113	5.3921
143114.1443	5.209675
143132.0772	5.169825
143150.0102	5.217125
143167.9431	5.354
143185.876	5.42535
143203.809	5.44295
143221.7419	5.414325
143239.6748	5.33885
143257.6078	5.356
143275.5407	5.427725
143293.4736	5.405025
143311.4066	5.27125
143329.3395	5.34805
143347.2725	5.46535
143365.2054	5.543225
143383.1383	5.66825
143401.0713	5.802125
143419.0042	5.831375
143436.9371	5.794025
143454.8701	5.7023
143472.803	5.822025
143490.7359	5.7402
143508.6689	5.69745
143526.6018	5.547025
143544.5347	5.3187
143562.4677	5.356525
143580.4006	5.4709
143598.3336	5.790075
143616.2665	5.88385
143634.1994	5.90405
143652.1324	6.016775
143670.0653	6.026925
143687.9982	5.901525
143705.9312	5.901
143723.8641	5.868525
143741.797	5.804075
143759.73	5.77075
143777.6629	5.827425
143795.5958	5.9965
143813.5288	6.087375
143831.4617	6.063625
143849.3947	6.186075
143867.3276	6.1339
143885.2605	6.2407
143903.1935	6.348125
143921.1264	6.253475
143939.0593	6.079775
143956.9923	5.794275
143974.9252	5.986075
143992.8581	6.102
144010.7911	6.1372
144028.724	6.09395
144046.657	6.048375
144064.5899	6.072225
144082.5228	6.08115
144100.4558	6.020275
144118.3887	5.933775
144136.3216	5.85385
144154.2546	5.6953
144172.1875	5.5204
144190.1204	5.538075
144208.0534	5.584725
144225.9863	5.50405
144243.9192	5.253175
144261.8522	5.2155
144279.7851	5.269775
144297.7181	5.435675
144315.651	5.610475
144333.5839	5.43125
144351.5169	5.493475
144369.4498	5.611175
144387.3827	5.840675
144405.3157	6.09375
144423.2486	6.0795
144441.1815	6.07425
144459.1145	6.18495
144477.0474	6.26515
144494.9803	6.277325
144512.9133	6.306625
144530.8462	6.3185
144548.7792	6.353875
144566.7121	6.36545
144584.645	6.600275
144602.578	7.0138
144620.5109	7.156025
144638.4438	7.12085
144656.3768	7.151175
144674.3097	7.094975
144692.2426	7.046625
144710.1756	6.940625
144728.1085	6.86505
144746.0415	6.77585
144763.9744	6.672425
144781.9073	6.91435
144799.8403	7.0903
144817.7732	7.10725
144835.7061	7.187475
144853.6391	7.3441
144871.572	7.484025
144889.5049	7.664475
144907.4379	7.695575
144925.3708	7.58295
144943.3037	7.482925
144961.2367	7.220625
144979.1696	7.174675
144997.1026	7.233825
145015.0355	7.19745
145032.9684	7.21875
145050.9014	7.236575
145068.8343	7.210225
145086.7672	7.0959
145104.7002	7.01665
145122.6331	6.971175
145140.566	6.741
145158.499	6.62405
145176.4319	6.61595
145194.3648	6.481975
145212.2978	6.371025
145501.0181	6.3428
145518.951	6.318525
145536.8839	6.2613
145554.8169	6.2531
145572.7498	6.20115
145590.6827	6.157075
145608.6157	6.105225
145626.5486	6.07
145644.4815	5.996025
145662.4145	6.00785
145680.3474	6.1617
145698.2803	6.1412
145716.2133	6.153725
145734.1462	6.195225
145752.0792	6.197425
145770.0121	6.15645
145787.945	6.117
145805.878	5.995825
145823.8109	5.9519
145841.7438	5.914025
145859.6768	5.821
145877.6097	5.754475
145895.5426	5.66875
145913.4756	5.63865
145931.4085	5.58505
145949.3414	5.496825
145967.2744	5.45445
145985.2073	5.35595
146003.1403	5.318075
146021.0732	5.094925
146039.0061	4.826375
146056.9391	4.77455
146074.872	5.0125
146092.8049	5.252175
146110.7379	5.4844
146128.6708	5.668625
146146.6037	5.922575
146164.5367	6.27465
146182.4696	6.616925
146200.4026	6.914725
146218.3355	7.1926
146236.2684	7.378125
146254.2014	7.343675
146272.1343	7.545225
146290.0672	7.7465
146308.0002	8.018475
146325.9331	8.213125
146343.866	8.338
146361.799	8.3725
146379.7319	8.48645
146397.6648	8.59915
146415.5978	8.615825
146433.5307	8.43785
148501.1982	8.286
148519.1312	8.096525
148537.0641	7.85575
148554.997	7.68465
148572.93	7.41015
148590.8629	7.173425
148608.7958	6.984375
148626.7288	6.787275
148644.6617	6.65305
148662.5946	6.837675
148680.5276	6.721875
148698.4605	6.663425
148716.3935	6.460625
148734.3264	6.3771
148752.2593	6.372125
148770.1923	6.3803
148788.1252	6.397625
148806.0581	6.40925
148823.9911	6.4547
148841.924	6.430875
148859.8569	6.389875
148877.7899	6.401675
148895.7228	6.51975
148913.6557	6.52795
148931.5887	6.579275
148949.5216	6.622
148967.4546	6.64505
148985.3875	6.6382
149003.3204	6.763625
149021.2534	6.624725
149039.1863	6.57195
149057.1192	6.45595
149075.0522	6.5046
149092.9851	6.385725
149110.918	6.3462
149128.851	6.38975
149146.7839	6.341025
149164.7169	6.30905
149182.6498	6.374375
149200.5827	6.3523
149218.5157	6.353575
149236.4486	6.284475
149254.3815	6.539875
149272.3145	6.478225
149290.2474	6.4818
149308.1803	6.407725
149326.1133	6.409825
149344.0462	6.444775
149361.9791	6.288575
149379.9121	6.34055
149397.845	6.387425
149415.778	6.4635
149433.7109	6.44465
149451.6438	6.45165
149469.5768	6.45975
149487.5097	6.410675
149505.4426	6.395475
149523.3756	6.3586
149541.3085	6.27275
149559.2414	6.155575
149577.1744	6.201675
149595.1073	6.5235
149613.0402	6.29865
149630.9732	6.300325
149648.9061	6.23895
149666.8391	6.151175
149684.772	6.00675
149702.7049	5.920575
149720.6379	5.871275
149738.5708	5.809225
149756.5037	5.766225
149774.4367	5.75015
149792.3696	5.953325
149810.3025	5.88805
149828.2355	5.763725
149846.1684	5.65055
149864.1014	5.5328
149882.0343	5.4827
149899.9672	5.344675
149917.9002	5.3565
149935.8331	5.24345
149953.766	4.817475
149971.699	4.746425
149989.6319	4.8446
150007.5648	4.755675
150025.4978	4.798625
150043.4307	4.76025
150082.8832	4.74425
150100.8161	4.819375
150118.749	4.7874
150136.682	4.874375
150154.6149	4.8939
150172.5478	4.602975
150190.4808	4.70695
150208.4137	4.8125
150226.3467	4.9411
150244.2796	5.17865
150262.2125	5.350075
150280.1455	5.45915
150298.0784	5.577325
156291.2656	5.60205
156309.1985	5.713625
156327.1314	5.707625
156345.0644	5.58865
156362.9973	5.68055
156380.9303	5.77905
156398.8632	5.907875
156416.7961	5.99145
156434.7291	5.96775
156452.662	6.153525
156470.5949	6.168375
156488.5279	6.17655
156506.4608	6.3518
156524.3937	6.36475
156542.3267	6.425475
